,timestamp,capital
54,2020-06-03 18:21:00+00:00,1000
55,2020-06-03 18:22:00+00:00,1000
56,2020-06-03 18:23:00+00:00,1000
57,2020-06-03 18:24:00+00:00,1000
58,2020-06-03 18:25:00+00:00,1000
59,2020-06-03 18:26:00+00:00,1000
60,2020-06-03 18:27:00+00:00,1000
61,2020-06-03 18:28:00+00:00,1000
62,2020-06-03 18:29:00+00:00,999.925
63,2020-06-03 18:30:00+00:00,999.925
64,2020-06-03 18:31:00+00:00,999.925
65,2020-06-03 18:32:00+00:00,999.925
66,2020-06-03 18:33:00+00:00,999.925
67,2020-06-03 18:34:00+00:00,999.925
68,2020-06-03 18:35:00+00:00,999.925
69,2020-06-03 18:36:00+00:00,999.925
70,2020-06-03 18:37:00+00:00,999.925
71,2020-06-03 18:38:00+00:00,999.925
72,2020-06-03 18:39:00+00:00,999.925
73,2020-06-03 18:40:00+00:00,999.925
74,2020-06-03 18:41:00+00:00,999.925
75,2020-06-03 18:42:00+00:00,999.925
76,2020-06-03 18:43:00+00:00,999.925
77,2020-06-03 18:44:00+00:00,999.2978043649749
78,2020-06-03 18:45:00+00:00,999.2978043649749
79,2020-06-03 18:46:00+00:00,999.2978043649749
80,2020-06-03 18:47:00+00:00,999.2978043649749
81,2020-06-03 18:48:00+00:00,999.2228043649749
82,2020-06-03 18:49:00+00:00,999.2228043649749
83,2020-06-03 18:50:00+00:00,999.2228043649749
84,2020-06-03 18:51:00+00:00,999.2228043649749
85,2020-06-03 18:52:00+00:00,999.2228043649749
86,2020-06-03 18:53:00+00:00,999.2228043649749
87,2020-06-03 18:54:00+00:00,999.2228043649749
88,2020-06-03 18:55:00+00:00,999.2228043649749
89,2020-06-03 18:56:00+00:00,999.2228043649749
90,2020-06-03 18:57:00+00:00,999.2228043649749
91,2020-06-03 18:58:00+00:00,999.2228043649749
92,2020-06-03 18:59:00+00:00,999.2228043649749
93,2020-06-03 19:00:00+00:00,999.2228043649749
94,2020-06-03 19:01:00+00:00,999.2228043649749
95,2020-06-03 19:02:00+00:00,999.2228043649749
96,2020-06-03 19:03:00+00:00,999.2228043649749
97,2020-06-03 19:04:00+00:00,999.2228043649749
98,2020-06-03 19:05:00+00:00,999.2228043649749
99,2020-06-03 19:06:00+00:00,999.2228043649749
100,2020-06-03 19:07:00+00:00,999.2228043649749
101,2020-06-03 19:08:00+00:00,999.2228043649749
102,2020-06-03 19:09:00+00:00,999.2228043649749
103,2020-06-03 19:10:00+00:00,999.2228043649749
104,2020-06-03 19:11:00+00:00,999.1007356970181
105,2020-06-03 19:12:00+00:00,999.1007356970181
106,2020-06-03 19:13:00+00:00,999.1007356970181
107,2020-06-03 19:14:00+00:00,999.1007356970181
108,2020-06-03 19:15:00+00:00,999.025735697018
109,2020-06-03 19:16:00+00:00,999.025735697018
110,2020-06-03 19:17:00+00:00,999.025735697018
111,2020-06-03 19:18:00+00:00,999.025735697018
112,2020-06-03 19:19:00+00:00,998.800735697018
113,2020-06-03 19:20:00+00:00,998.800735697018
114,2020-06-03 19:21:00+00:00,998.800735697018
115,2020-06-03 19:22:00+00:00,998.800735697018
116,2020-06-03 19:23:00+00:00,998.800735697018
117,2020-06-03 19:24:00+00:00,998.800735697018
118,2020-06-03 19:25:00+00:00,998.800735697018
119,2020-06-03 19:26:00+00:00,998.800735697018
120,2020-06-03 19:27:00+00:00,998.800735697018
121,2020-06-03 19:28:00+00:00,998.800735697018
122,2020-06-03 19:29:00+00:00,998.800735697018
123,2020-06-03 19:30:00+00:00,998.800735697018
124,2020-06-03 19:31:00+00:00,998.800735697018
125,2020-06-03 19:32:00+00:00,998.800735697018
126,2020-06-03 19:33:00+00:00,998.800735697018
127,2020-06-03 19:34:00+00:00,998.800735697018
128,2020-06-03 19:35:00+00:00,996.6784901004048
129,2020-06-03 19:36:00+00:00,996.6784901004048
130,2020-06-03 19:37:00+00:00,996.6784901004048
131,2020-06-03 19:38:00+00:00,996.6034901004048
132,2020-06-03 19:39:00+00:00,996.6034901004048
133,2020-06-03 19:40:00+00:00,996.6034901004048
134,2020-06-03 19:41:00+00:00,996.6034901004048
135,2020-06-03 19:42:00+00:00,996.6034901004048
136,2020-06-03 19:43:00+00:00,996.6034901004048
137,2020-06-03 19:44:00+00:00,996.6034901004048
138,2020-06-03 19:45:00+00:00,996.6034901004048
139,2020-06-03 19:46:00+00:00,996.6034901004048
140,2020-06-03 19:47:00+00:00,996.6034901004048
141,2020-06-03 19:48:00+00:00,996.6034901004048
142,2020-06-03 19:49:00+00:00,996.6034901004048
143,2020-06-03 19:50:00+00:00,996.6655124982967
144,2020-06-03 19:51:00+00:00,996.6655124982967
145,2020-06-03 19:52:00+00:00,996.6655124982967
146,2020-06-03 19:53:00+00:00,996.6655124982967
147,2020-06-03 19:54:00+00:00,996.5905124982967
148,2020-06-03 19:55:00+00:00,996.5905124982967
149,2020-06-03 19:56:00+00:00,996.5905124982967
150,2020-06-03 19:57:00+00:00,996.5905124982967
151,2020-06-03 19:58:00+00:00,996.5905124982967
152,2020-06-03 19:59:00+00:00,996.5905124982967
153,2020-06-03 20:00:00+00:00,996.5905124982967
154,2020-06-03 20:01:00+00:00,996.5905124982967
155,2020-06-03 20:02:00+00:00,996.5905124982967
156,2020-06-03 20:03:00+00:00,996.5905124982967
157,2020-06-03 20:04:00+00:00,996.5905124982967
158,2020-06-03 20:05:00+00:00,996.5905124982967
159,2020-06-03 20:06:00+00:00,996.5905124982967
160,2020-06-03 20:07:00+00:00,996.5905124982967
161,2020-06-03 20:08:00+00:00,996.5905124982967
162,2020-06-03 20:09:00+00:00,996.5905124982967
163,2020-06-03 20:10:00+00:00,996.5905124982967
164,2020-06-03 20:11:00+00:00,996.5905124982967
165,2020-06-03 20:12:00+00:00,996.5905124982967
166,2020-06-03 20:13:00+00:00,996.5905124982967
167,2020-06-03 20:14:00+00:00,996.5905124982967
168,2020-06-03 20:15:00+00:00,996.5905124982967
169,2020-06-03 20:16:00+00:00,996.5905124982967
170,2020-06-03 20:17:00+00:00,996.5905124982967
171,2020-06-03 20:18:00+00:00,996.5905124982967
172,2020-06-03 20:19:00+00:00,996.5905124982967
173,2020-06-03 20:20:00+00:00,996.5905124982967
174,2020-06-03 20:21:00+00:00,996.5905124982967
175,2020-06-03 20:22:00+00:00,996.5905124982967
176,2020-06-03 20:23:00+00:00,996.5905124982967
177,2020-06-03 20:24:00+00:00,996.5905124982967
178,2020-06-03 20:25:00+00:00,996.5905124982967
179,2020-06-03 20:26:00+00:00,996.5997230246124
180,2020-06-03 20:27:00+00:00,996.5997230246124
181,2020-06-03 20:28:00+00:00,996.5997230246124
182,2020-06-03 20:29:00+00:00,996.5247230246124
183,2020-06-03 20:30:00+00:00,996.5247230246124
184,2020-06-03 20:31:00+00:00,996.5247230246124
185,2020-06-03 20:32:00+00:00,996.5247230246124
186,2020-06-03 20:33:00+00:00,996.5247230246124
187,2020-06-03 20:34:00+00:00,996.5247230246124
188,2020-06-03 20:35:00+00:00,996.5247230246124
189,2020-06-03 20:36:00+00:00,996.5247230246124
190,2020-06-03 20:37:00+00:00,996.5247230246124
191,2020-06-03 20:38:00+00:00,996.5247230246124
192,2020-06-03 20:39:00+00:00,996.5247230246124
193,2020-06-03 20:40:00+00:00,996.5247230246124
194,2020-06-03 20:41:00+00:00,996.5247230246124
195,2020-06-03 20:42:00+00:00,996.5247230246124
196,2020-06-03 20:43:00+00:00,996.5247230246124
197,2020-06-03 20:44:00+00:00,996.5247230246124
198,2020-06-03 20:45:00+00:00,996.5247230246124
199,2020-06-03 20:46:00+00:00,996.5247230246124
200,2020-06-03 20:47:00+00:00,996.5247230246124
201,2020-06-03 20:48:00+00:00,996.5247230246124
202,2020-06-03 20:49:00+00:00,996.5247230246124
203,2020-06-03 20:50:00+00:00,996.5247230246124
204,2020-06-03 20:51:00+00:00,996.5247230246124
205,2020-06-03 20:52:00+00:00,996.5247230246124
206,2020-06-03 20:53:00+00:00,996.5247230246124
207,2020-06-03 20:54:00+00:00,996.5247230246124
208,2020-06-03 20:55:00+00:00,996.5247230246124
209,2020-06-03 20:56:00+00:00,996.5247230246124
210,2020-06-03 20:57:00+00:00,996.5287327691475
211,2020-06-03 20:58:00+00:00,996.5287327691475
212,2020-06-03 20:59:00+00:00,996.5287327691475
213,2020-06-03 21:00:00+00:00,996.5287327691475
214,2020-06-03 21:01:00+00:00,996.5287327691475
215,2020-06-03 21:02:00+00:00,996.5287327691475
216,2020-06-03 21:03:00+00:00,996.5287327691475
217,2020-06-03 21:04:00+00:00,996.5287327691475
218,2020-06-03 21:05:00+00:00,996.5287327691475
219,2020-06-03 21:06:00+00:00,996.5287327691475
220,2020-06-03 21:07:00+00:00,996.5287327691475
221,2020-06-03 21:08:00+00:00,996.5287327691475
222,2020-06-03 21:09:00+00:00,996.5287327691475
223,2020-06-03 21:10:00+00:00,996.5287327691475
224,2020-06-03 21:11:00+00:00,996.5287327691475
225,2020-06-03 21:12:00+00:00,996.5287327691475
226,2020-06-03 21:13:00+00:00,996.5287327691475
227,2020-06-03 21:14:00+00:00,996.5287327691475
228,2020-06-03 21:15:00+00:00,996.5287327691475
229,2020-06-03 21:16:00+00:00,996.5287327691475
230,2020-06-03 21:17:00+00:00,996.4537327691475
231,2020-06-03 21:18:00+00:00,996.4537327691475
232,2020-06-03 21:19:00+00:00,996.4537327691475
233,2020-06-03 21:20:00+00:00,996.4537327691475
234,2020-06-03 21:21:00+00:00,996.4537327691475
235,2020-06-03 21:22:00+00:00,996.4537327691475
236,2020-06-03 21:23:00+00:00,996.4537327691475
237,2020-06-03 21:24:00+00:00,996.4537327691475
238,2020-06-03 21:25:00+00:00,996.4537327691475
239,2020-06-03 21:26:00+00:00,996.4537327691475
240,2020-06-03 21:27:00+00:00,996.4537327691475
241,2020-06-03 21:28:00+00:00,996.4537327691475
242,2020-06-03 21:29:00+00:00,996.4537327691475
243,2020-06-03 21:30:00+00:00,996.4537327691475
244,2020-06-03 21:31:00+00:00,996.4537327691475
245,2020-06-03 21:32:00+00:00,996.4537327691475
246,2020-06-03 21:33:00+00:00,996.4537327691475
247,2020-06-03 21:34:00+00:00,996.4537327691475
248,2020-06-03 21:35:00+00:00,996.4537327691475
249,2020-06-03 21:36:00+00:00,996.4537327691475
250,2020-06-03 21:37:00+00:00,996.4537327691475
251,2020-06-03 21:38:00+00:00,996.4537327691475
252,2020-06-03 21:39:00+00:00,996.5943860407654
253,2020-06-03 21:40:00+00:00,996.5943860407654
254,2020-06-03 21:41:00+00:00,996.5193860407653
255,2020-06-03 21:42:00+00:00,996.5193860407653
256,2020-06-03 21:43:00+00:00,996.5193860407653
257,2020-06-03 21:44:00+00:00,996.5193860407653
258,2020-06-03 21:45:00+00:00,996.5193860407653
259,2020-06-03 21:46:00+00:00,996.5193860407653
260,2020-06-03 21:47:00+00:00,996.5193860407653
261,2020-06-03 21:48:00+00:00,996.5193860407653
262,2020-06-03 21:49:00+00:00,996.5193860407653
263,2020-06-03 21:50:00+00:00,996.5193860407653
264,2020-06-03 21:51:00+00:00,996.5193860407653
265,2020-06-03 21:52:00+00:00,996.5193860407653
266,2020-06-03 21:53:00+00:00,996.5193860407653
267,2020-06-03 21:54:00+00:00,996.5193860407653
268,2020-06-03 21:55:00+00:00,996.5193860407653
269,2020-06-03 21:56:00+00:00,996.5193860407653
270,2020-06-03 21:57:00+00:00,996.5193860407653
271,2020-06-03 21:58:00+00:00,996.5193860407653
272,2020-06-03 21:59:00+00:00,996.5193860407653
273,2020-06-03 22:00:00+00:00,996.5193860407653
274,2020-06-03 22:01:00+00:00,996.5193860407653
275,2020-06-03 22:02:00+00:00,996.5193860407653
276,2020-06-03 22:03:00+00:00,996.5193860407653
277,2020-06-03 22:04:00+00:00,996.5193860407653
278,2020-06-03 22:05:00+00:00,996.5193860407653
279,2020-06-03 22:06:00+00:00,996.5193860407653
280,2020-06-03 22:07:00+00:00,996.5193860407653
281,2020-06-03 22:08:00+00:00,996.5193860407653
282,2020-06-03 22:09:00+00:00,996.5193860407653
283,2020-06-03 22:10:00+00:00,996.5193860407653
284,2020-06-03 22:11:00+00:00,996.5193860407653
285,2020-06-03 22:12:00+00:00,996.5193860407653
286,2020-06-03 22:13:00+00:00,996.5193860407653
287,2020-06-03 22:14:00+00:00,996.5193860407653
288,2020-06-03 22:15:00+00:00,996.5193860407653
289,2020-06-03 22:16:00+00:00,996.5193860407653
290,2020-06-03 22:17:00+00:00,996.5193860407653
291,2020-06-03 22:18:00+00:00,996.5193860407653
292,2020-06-03 22:19:00+00:00,996.5193860407653
293,2020-06-03 22:20:00+00:00,996.5193860407653
294,2020-06-03 22:21:00+00:00,996.5193860407653
295,2020-06-03 22:22:00+00:00,996.5193860407653
296,2020-06-03 22:23:00+00:00,996.5193860407653
297,2020-06-03 22:24:00+00:00,996.5193860407653
298,2020-06-03 22:25:00+00:00,996.5193860407653
299,2020-06-03 22:26:00+00:00,996.5193860407653
300,2020-06-03 22:27:00+00:00,996.5193860407653
301,2020-06-03 22:28:00+00:00,996.5193860407653
302,2020-06-03 22:29:00+00:00,996.5193860407653
303,2020-06-03 22:30:00+00:00,996.5193860407653
304,2020-06-03 22:31:00+00:00,996.5193860407653
305,2020-06-03 22:32:00+00:00,996.5193860407653
306,2020-06-03 22:33:00+00:00,996.5193860407653
307,2020-06-03 22:34:00+00:00,996.5193860407653
308,2020-06-03 22:35:00+00:00,996.5193860407653
309,2020-06-03 22:36:00+00:00,996.5193860407653
310,2020-06-03 22:37:00+00:00,996.5193860407653
311,2020-06-03 22:38:00+00:00,996.5193860407653
312,2020-06-03 22:39:00+00:00,996.5193860407653
313,2020-06-03 22:40:00+00:00,996.5193860407653
314,2020-06-03 22:41:00+00:00,996.5193860407653
315,2020-06-03 22:42:00+00:00,996.5193860407653
316,2020-06-03 22:43:00+00:00,996.5193860407653
317,2020-06-03 22:44:00+00:00,996.5193860407653
318,2020-06-03 22:45:00+00:00,996.5193860407653
319,2020-06-03 22:46:00+00:00,996.5193860407653
320,2020-06-03 22:47:00+00:00,996.5193860407653
321,2020-06-03 22:48:00+00:00,996.5193860407653
322,2020-06-03 22:49:00+00:00,996.5193860407653
323,2020-06-03 22:50:00+00:00,996.5193860407653
324,2020-06-03 22:51:00+00:00,996.5193860407653
325,2020-06-03 22:52:00+00:00,996.5193860407653
326,2020-06-03 22:53:00+00:00,996.5193860407653
327,2020-06-03 22:54:00+00:00,996.5193860407653
328,2020-06-03 22:55:00+00:00,996.5193860407653
329,2020-06-03 22:56:00+00:00,996.5193860407653
330,2020-06-03 22:57:00+00:00,996.5193860407653
331,2020-06-03 22:58:00+00:00,996.5193860407653
332,2020-06-03 22:59:00+00:00,996.5193860407653
333,2020-06-03 23:00:00+00:00,996.5193860407653
334,2020-06-03 23:01:00+00:00,996.5193860407653
335,2020-06-03 23:02:00+00:00,996.5193860407653
336,2020-06-03 23:03:00+00:00,996.5193860407653
337,2020-06-03 23:04:00+00:00,996.5193860407653
338,2020-06-03 23:05:00+00:00,996.5193860407653
339,2020-06-03 23:06:00+00:00,996.5193860407653
340,2020-06-03 23:07:00+00:00,996.5602120910969
341,2020-06-03 23:08:00+00:00,996.5602120910969
342,2020-06-03 23:09:00+00:00,996.5602120910969
343,2020-06-03 23:10:00+00:00,996.5602120910969
344,2020-06-03 23:11:00+00:00,996.5602120910969
345,2020-06-03 23:12:00+00:00,996.5602120910969
346,2020-06-03 23:13:00+00:00,996.4852120910969
347,2020-06-03 23:14:00+00:00,996.4852120910969
348,2020-06-03 23:15:00+00:00,996.4852120910969
349,2020-06-03 23:16:00+00:00,996.4852120910969
350,2020-06-03 23:17:00+00:00,996.4852120910969
351,2020-06-03 23:18:00+00:00,996.4852120910969
352,2020-06-03 23:19:00+00:00,996.4852120910969
353,2020-06-03 23:20:00+00:00,996.4852120910969
354,2020-06-03 23:21:00+00:00,996.4852120910969
355,2020-06-03 23:22:00+00:00,996.4852120910969
356,2020-06-03 23:23:00+00:00,996.4852120910969
357,2020-06-03 23:24:00+00:00,996.4852120910969
358,2020-06-03 23:25:00+00:00,996.4852120910969
359,2020-06-03 23:26:00+00:00,996.4852120910969
360,2020-06-03 23:27:00+00:00,996.4852120910969
361,2020-06-03 23:28:00+00:00,996.4852120910969
362,2020-06-03 23:29:00+00:00,996.4852120910969
363,2020-06-03 23:30:00+00:00,996.4852120910969
364,2020-06-03 23:31:00+00:00,996.4852120910969
365,2020-06-03 23:32:00+00:00,996.4852120910969
366,2020-06-03 23:33:00+00:00,996.4852120910969
367,2020-06-03 23:34:00+00:00,996.4852120910969
368,2020-06-03 23:35:00+00:00,996.4852120910969
369,2020-06-03 23:36:00+00:00,996.4852120910969
370,2020-06-03 23:37:00+00:00,996.4852120910969
371,2020-06-03 23:38:00+00:00,996.4852120910969
372,2020-06-03 23:39:00+00:00,996.4852120910969
373,2020-06-03 23:40:00+00:00,996.4852120910969
374,2020-06-03 23:41:00+00:00,996.4852120910969
375,2020-06-03 23:42:00+00:00,996.4852120910969
376,2020-06-03 23:43:00+00:00,995.595066153679
377,2020-06-03 23:44:00+00:00,995.520066153679
378,2020-06-03 23:45:00+00:00,995.520066153679
379,2020-06-03 23:46:00+00:00,995.520066153679
380,2020-06-03 23:47:00+00:00,995.520066153679
381,2020-06-03 23:48:00+00:00,995.520066153679
382,2020-06-03 23:49:00+00:00,995.520066153679
383,2020-06-03 23:50:00+00:00,995.520066153679
384,2020-06-03 23:51:00+00:00,995.520066153679
385,2020-06-03 23:52:00+00:00,995.520066153679
386,2020-06-03 23:53:00+00:00,995.520066153679
387,2020-06-03 23:54:00+00:00,995.520066153679
388,2020-06-03 23:55:00+00:00,995.520066153679
389,2020-06-03 23:56:00+00:00,995.520066153679
390,2020-06-03 23:57:00+00:00,995.520066153679
391,2020-06-03 23:58:00+00:00,995.520066153679
392,2020-06-03 23:59:00+00:00,995.520066153679
393,2020-06-04 00:00:00+00:00,995.520066153679
394,2020-06-04 00:01:00+00:00,995.520066153679
395,2020-06-04 00:02:00+00:00,995.520066153679
396,2020-06-04 00:03:00+00:00,995.520066153679
397,2020-06-04 00:04:00+00:00,995.520066153679
398,2020-06-04 00:05:00+00:00,995.520066153679
399,2020-06-04 00:06:00+00:00,995.520066153679
400,2020-06-04 00:07:00+00:00,995.520066153679
401,2020-06-04 00:08:00+00:00,995.520066153679
402,2020-06-04 00:09:00+00:00,995.520066153679
403,2020-06-04 00:10:00+00:00,995.520066153679
404,2020-06-04 00:11:00+00:00,995.520066153679
405,2020-06-04 00:12:00+00:00,995.520066153679
406,2020-06-04 00:13:00+00:00,995.520066153679
407,2020-06-04 00:14:00+00:00,995.520066153679
408,2020-06-04 00:15:00+00:00,995.520066153679
409,2020-06-04 00:16:00+00:00,995.520066153679
410,2020-06-04 00:17:00+00:00,995.520066153679
411,2020-06-04 00:18:00+00:00,995.520066153679
412,2020-06-04 00:19:00+00:00,995.520066153679
413,2020-06-04 00:20:00+00:00,995.520066153679
414,2020-06-04 00:21:00+00:00,995.520066153679
415,2020-06-04 00:22:00+00:00,995.520066153679
416,2020-06-04 00:23:00+00:00,995.520066153679
417,2020-06-04 00:24:00+00:00,995.9302244822302
418,2020-06-04 00:25:00+00:00,995.9302244822302
419,2020-06-04 00:26:00+00:00,995.9302244822302
420,2020-06-04 00:27:00+00:00,995.9302244822302
421,2020-06-04 00:28:00+00:00,995.9302244822302
422,2020-06-04 00:29:00+00:00,995.9302244822302
423,2020-06-04 00:30:00+00:00,995.9302244822302
424,2020-06-04 00:31:00+00:00,995.9302244822302
425,2020-06-04 00:32:00+00:00,995.9302244822302
426,2020-06-04 00:33:00+00:00,995.9302244822302
427,2020-06-04 00:34:00+00:00,995.9302244822302
428,2020-06-04 00:35:00+00:00,995.9302244822302
429,2020-06-04 00:36:00+00:00,995.9302244822302
430,2020-06-04 00:37:00+00:00,995.9302244822302
431,2020-06-04 00:38:00+00:00,995.9302244822302
432,2020-06-04 00:39:00+00:00,995.8552244822301
433,2020-06-04 00:40:00+00:00,995.8552244822301
434,2020-06-04 00:41:00+00:00,995.8552244822301
435,2020-06-04 00:42:00+00:00,995.8552244822301
436,2020-06-04 00:43:00+00:00,995.8552244822301
437,2020-06-04 00:44:00+00:00,995.8552244822301
438,2020-06-04 00:45:00+00:00,995.6302244822301
439,2020-06-04 00:46:00+00:00,995.6302244822301
440,2020-06-04 00:47:00+00:00,995.6302244822301
441,2020-06-04 00:48:00+00:00,995.6302244822301
442,2020-06-04 00:49:00+00:00,995.6302244822301
443,2020-06-04 00:50:00+00:00,995.6302244822301
444,2020-06-04 00:51:00+00:00,995.6302244822301
445,2020-06-04 00:52:00+00:00,995.6302244822301
446,2020-06-04 00:53:00+00:00,995.6302244822301
447,2020-06-04 00:54:00+00:00,995.6302244822301
448,2020-06-04 00:55:00+00:00,995.6302244822301
449,2020-06-04 00:56:00+00:00,995.6302244822301
450,2020-06-04 00:57:00+00:00,995.6302244822301
451,2020-06-04 00:58:00+00:00,995.6302244822301
452,2020-06-04 00:59:00+00:00,995.6302244822301
453,2020-06-04 01:00:00+00:00,995.6302244822301
454,2020-06-04 01:01:00+00:00,995.6302244822301
455,2020-06-04 01:02:00+00:00,995.6302244822301
456,2020-06-04 01:03:00+00:00,995.6302244822301
457,2020-06-04 01:04:00+00:00,995.6302244822301
458,2020-06-04 01:05:00+00:00,995.6302244822301
459,2020-06-04 01:06:00+00:00,995.6302244822301
460,2020-06-04 01:07:00+00:00,995.6302244822301
461,2020-06-04 01:08:00+00:00,995.6302244822301
462,2020-06-04 01:09:00+00:00,995.6302244822301
463,2020-06-04 01:10:00+00:00,995.6302244822301
464,2020-06-04 01:11:00+00:00,995.6302244822301
465,2020-06-04 01:12:00+00:00,995.6302244822301
466,2020-06-04 01:13:00+00:00,995.6302244822301
467,2020-06-04 01:14:00+00:00,995.6302244822301
468,2020-06-04 01:15:00+00:00,995.6302244822301
469,2020-06-04 01:16:00+00:00,995.6302244822301
470,2020-06-04 01:17:00+00:00,995.6302244822301
471,2020-06-04 01:18:00+00:00,995.6302244822301
472,2020-06-04 01:19:00+00:00,995.6302244822301
473,2020-06-04 01:20:00+00:00,995.6302244822301
474,2020-06-04 01:21:00+00:00,995.6302244822301
475,2020-06-04 01:22:00+00:00,995.6302244822301
476,2020-06-04 01:23:00+00:00,995.6302244822301
477,2020-06-04 01:24:00+00:00,995.6573782960565
478,2020-06-04 01:25:00+00:00,995.6573782960565
479,2020-06-04 01:26:00+00:00,995.6573782960565
480,2020-06-04 01:27:00+00:00,995.6573782960565
481,2020-06-04 01:28:00+00:00,995.6573782960565
482,2020-06-04 01:29:00+00:00,995.6573782960565
483,2020-06-04 01:30:00+00:00,995.6573782960565
484,2020-06-04 01:31:00+00:00,995.6573782960565
485,2020-06-04 01:32:00+00:00,995.6573782960565
486,2020-06-04 01:33:00+00:00,995.5823782960565
487,2020-06-04 01:34:00+00:00,995.5823782960565
488,2020-06-04 01:35:00+00:00,995.5823782960565
489,2020-06-04 01:36:00+00:00,995.5823782960565
490,2020-06-04 01:37:00+00:00,995.5823782960565
491,2020-06-04 01:38:00+00:00,995.5823782960565
492,2020-06-04 01:39:00+00:00,995.5823782960565
493,2020-06-04 01:40:00+00:00,995.5823782960565
494,2020-06-04 01:41:00+00:00,995.5823782960565
495,2020-06-04 01:42:00+00:00,995.5823782960565
496,2020-06-04 01:43:00+00:00,995.5823782960565
497,2020-06-04 01:44:00+00:00,995.5823782960565
498,2020-06-04 01:45:00+00:00,995.5823782960565
499,2020-06-04 01:46:00+00:00,995.5823782960565
500,2020-06-04 01:47:00+00:00,995.5823782960565
501,2020-06-04 01:48:00+00:00,995.5823782960565
502,2020-06-04 01:49:00+00:00,995.5823782960565
503,2020-06-04 01:50:00+00:00,995.5823782960565
504,2020-06-04 01:51:00+00:00,995.5823782960565
505,2020-06-04 01:52:00+00:00,995.5823782960565
506,2020-06-04 01:53:00+00:00,995.5823782960565
507,2020-06-04 01:54:00+00:00,995.5823782960565
508,2020-06-04 01:55:00+00:00,995.5823782960565
509,2020-06-04 01:56:00+00:00,995.5823782960565
510,2020-06-04 01:57:00+00:00,995.5823782960565
511,2020-06-04 01:58:00+00:00,995.5823782960565
512,2020-06-04 01:59:00+00:00,995.5823782960565
513,2020-06-04 02:00:00+00:00,995.5823782960565
514,2020-06-04 02:01:00+00:00,995.5823782960565
515,2020-06-04 02:02:00+00:00,995.5823782960565
516,2020-06-04 02:03:00+00:00,995.5823782960565
517,2020-06-04 02:04:00+00:00,995.5823782960565
518,2020-06-04 02:05:00+00:00,995.5823782960565
519,2020-06-04 02:06:00+00:00,995.5823782960565
520,2020-06-04 02:07:00+00:00,995.5823782960565
521,2020-06-04 02:08:00+00:00,995.8063554793766
522,2020-06-04 02:09:00+00:00,995.8063554793766
523,2020-06-04 02:10:00+00:00,995.8063554793766
524,2020-06-04 02:11:00+00:00,995.8063554793766
525,2020-06-04 02:12:00+00:00,995.8063554793766
526,2020-06-04 02:13:00+00:00,995.8063554793766
527,2020-06-04 02:14:00+00:00,995.8063554793766
528,2020-06-04 02:15:00+00:00,995.8063554793766
529,2020-06-04 02:16:00+00:00,995.8063554793766
530,2020-06-04 02:17:00+00:00,995.8063554793766
531,2020-06-04 02:18:00+00:00,995.8063554793766
532,2020-06-04 02:19:00+00:00,995.8063554793766
